Name,ID,Has Item,Mod,Class,Display Name
BiomesOPlenty:darkStairs,940,true,BiomesOPlenty,biomesoplenty.common.blocks.BlockBOPStairs,Dark Wood Stairs
BiomesOPlenty:firStairs,941,true,BiomesOPlenty,biomesoplenty.common.blocks.BlockBOPStairs,Fir Wood Stairs
BiomesOPlenty:etherealStairs,942,true,BiomesOPlenty,biomesoplenty.common.blocks.BlockBOPStairs,Ethereal Wood Stairs
BiomesOPlenty:magicStairs,943,true,BiomesOPlenty,biomesoplenty.common.blocks.BlockBOPStairs,Magic Wood Stairs
BiomesOPlenty:mangroveStairs,944,true,BiomesOPlenty,biomesoplenty.common.blocks.BlockBOPStairs,Mangrove Wood Stairs
BiomesOPlenty:palmStairs,945,true,BiomesOPlenty,biomesoplenty.common.blocks.BlockBOPStairs,Palm Wood Stairs
BiomesOPlenty:redwoodStairs,946,true,BiomesOPlenty,biomesoplenty.common.blocks.BlockBOPStairs,Redwood Wood Stairs
BiomesOPlenty:willowStairs,947,true,BiomesOPlenty,biomesoplenty.common.blocks.BlockBOPStairs,Willow Wood Stairs
BiomesOPlenty:pineStairs,948,true,BiomesOPlenty,biomesoplenty.common.blocks.BlockBOPStairs,Pine Wood Stairs
BiomesOPlenty:hellBarkStairs,949,true,BiomesOPlenty,biomesoplenty.common.blocks.BlockBOPStairs,Hellbark Wood Stairs
BiomesOPlenty:jacarandaStairs,950,true,BiomesOPlenty,biomesoplenty.common.blocks.BlockBOPStairs,Jacaranda Wood Stairs
BiomesOPlenty:mahoganyStairs,951,true,BiomesOPlenty,biomesoplenty.common.blocks.BlockBOPStairs,Mahogany Wood Stairs
BiomesOPlenty:mudBricksStairs,952,true,BiomesOPlenty,biomesoplenty.common.blocks.BlockBOPStairs,Mud Bricks Stairs
BiomesOPlenty:colorizedLeaves1,953,true,BiomesOPlenty,biomesoplenty.common.blocks.BlockBOPColorizedLeaves,Sacred Oak Leaves
BiomesOPlenty:colorizedLeaves2,954,true,BiomesOPlenty,biomesoplenty.common.blocks.BlockBOPColorizedLeaves,Willow Leaves
BiomesOPlenty:poison,955,true,BiomesOPlenty,biomesoplenty.common.fluids.blocks.BlockPoisonFluid,Poison
BiomesOPlenty:hell_blood,956,true,BiomesOPlenty,biomesoplenty.common.fluids.blocks.BlockBloodFluid,Blood
BiomesOPlenty:honey,957,true,BiomesOPlenty,biomesoplenty.common.fluids.blocks.BlockHoneyFluid,Honey
HardcoreEnderExpansion:enhanced_tnt,958,true,HardcoreEnderExpansion,chylex.hee.block.BlockEnhancedTNT,TNT
HardcoreEnderExpansion:end_powder_ore,959,true,HardcoreEnderExpansion,chylex.hee.block.BlockEndPowderOre,End Powder Ore
HardcoreEnderExpansion:void_chest,960,true,HardcoreEnderExpansion,chylex.hee.block.BlockVoidChest,Void Saving Chest
HardcoreEnderExpansion:end_stone_terrain,961,true,HardcoreEnderExpansion,chylex.hee.block.BlockEndstoneTerrain,Infested End Stone
HardcoreEnderExpansion:laboratory_stairs,962,true,HardcoreEnderExpansion,chylex.hee.block.vanilla.BlockBasicStairs,Laboratory Stairs
HardcoreEnderExpansion:death_flower_pot,963,true,HardcoreEnderExpansion,chylex.hee.block.BlockDeathFlowerPot,Flower Pot
HardcoreEnderExpansion:obsidian_stairs,964,true,HardcoreEnderExpansion,chylex.hee.block.vanilla.BlockBasicStairs,Obsidian Stairs
HardcoreEnderExpansion:stardust_ore,965,true,HardcoreEnderExpansion,chylex.hee.block.BlockStardustOre,Stardust Ore
HardcoreEnderExpansion:death_flower,966,true,HardcoreEnderExpansion,chylex.hee.block.BlockDeathFlower,Death Flower
HardcoreEnderExpansion:decomposition_table,967,true,HardcoreEnderExpansion,chylex.hee.block.BlockDecompositionTable,Decomposition Table
HardcoreEnderExpansion:laboratory_obsidian,968,true,HardcoreEnderExpansion,chylex.hee.block.vanilla.BlockBasic,Laboratory Obsidian
HardcoreEnderExpansion:corrupted_energy_high,969,true,HardcoreEnderExpansion,chylex.hee.block.BlockCorruptedEnergy,"Unnamed Block, report to mod author."
HardcoreEnderExpansion:ravaged_brick_glow,970,true,HardcoreEnderExpansion,chylex.hee.block.vanilla.BlockBasic,Glowing Ravaged Brick
HardcoreEnderExpansion:dungeon_puzzle,971,true,HardcoreEnderExpansion,chylex.hee.block.BlockDungeonPuzzle,Dungeon Puzzle (Triggerable - Unlit)
HardcoreEnderExpansion:laboratory_floor,972,true,HardcoreEnderExpansion,chylex.hee.block.vanilla.BlockBasic,Laboratory Floor
HardcoreEnderExpansion:custom_spawner,973,true,HardcoreEnderExpansion,chylex.hee.block.BlockCustomSpawner,Spawner
HardcoreEnderExpansion:cinder,974,true,HardcoreEnderExpansion,chylex.hee.block.vanilla.BlockBasic,Cinder
HardcoreEnderExpansion:spooky_leaves,975,true,HardcoreEnderExpansion,chylex.hee.block.BlockSpookyLeaves,Spooky Leaves
HardcoreEnderExpansion:igneous_rock_ore,976,true,HardcoreEnderExpansion,chylex.hee.block.BlockIgneousRockOre,Igneous Rock Ore
HardcoreEnderExpansion:enderman_head_block,977,true,HardcoreEnderExpansion,chylex.hee.block.BlockEndermanHead,Enderman Head
HardcoreEnderExpansion:obsidian_end,978,true,HardcoreEnderExpansion,chylex.hee.block.BlockObsidianEnd,Falling Obsidian
HardcoreEnderExpansion:endium_ore,979,true,HardcoreEnderExpansion,chylex.hee.block.BlockEndiumOre,Endium Ore
HardcoreEnderExpansion:crossed_decoration,980,true,HardcoreEnderExpansion,chylex.hee.block.BlockCrossedDecoration,.name
HardcoreEnderExpansion:obsidian_special,981,true,HardcoreEnderExpansion,chylex.hee.block.BlockObsidianSpecial,Smooth Obsidian
HardcoreEnderExpansion:block_special_effects,982,true,HardcoreEnderExpansion,chylex.hee.block.BlockSpecialEffects,specialEffects.0.name
HardcoreEnderExpansion:experience_table,983,true,HardcoreEnderExpansion,chylex.hee.block.BlockExperienceTable,Experience Table
HardcoreEnderExpansion:ravaged_brick,984,true,HardcoreEnderExpansion,chylex.hee.block.BlockRavagedBrick,Ravaged Brick
HardcoreEnderExpansion:sphalerite,985,true,HardcoreEnderExpansion,chylex.hee.block.BlockSphalerite,Sphalerite
HardcoreEnderExpansion:ravaged_brick_fence,986,true,HardcoreEnderExpansion,net.minecraft.block.BlockFence,Ravaged Brick Fence
HardcoreEnderExpansion:biome_core,987,true,HardcoreEnderExpansion,chylex.hee.block.BlockBiomeIslandCore,Biome Island Core
HardcoreEnderExpansion:essence_altar,988,true,HardcoreEnderExpansion,chylex.hee.block.BlockEssenceAltar,Basic Essence Altar
HardcoreEnderExpansion:obsidian_special_glow,989,true,HardcoreEnderExpansion,chylex.hee.block.BlockObsidianSpecial,Smooth Glowing Obsidian
HardcoreEnderExpansion:ravaged_brick_slab,990,true,HardcoreEnderExpansion,chylex.hee.block.vanilla.BlockBasicSlab,Ravaged Brick Slab
HardcoreEnderExpansion:persegrit,991,true,HardcoreEnderExpansion,chylex.hee.block.BlockPersegrit,Persegrit
HardcoreEnderExpansion:endium_block,992,true,HardcoreEnderExpansion,net.minecraft.block.BlockCompressed,Endium Block
HardcoreEnderExpansion:corrupted_energy_low,993,true,HardcoreEnderExpansion,chylex.hee.block.BlockCorruptedEnergy,"Unnamed Block, report to mod author."
HardcoreEnderExpansion:transport_beacon,994,true,HardcoreEnderExpansion,chylex.hee.block.BlockTransportBeacon,Transport Beacon
HardcoreEnderExpansion:energy_extraction_table,995,true,HardcoreEnderExpansion,chylex.hee.block.BlockExtractionTable,Extraction Table
HardcoreEnderExpansion:laboratory_glass,996,true,HardcoreEnderExpansion,chylex.hee.block.BlockLaboratoryGlass,Laboratory Glass
HardcoreEnderExpansion:spooky_log,997,true,HardcoreEnderExpansion,chylex.hee.block.BlockSpookyLog,Spooky Log
HardcoreEnderExpansion:energy_cluster,998,true,HardcoreEnderExpansion,chylex.hee.block.BlockEnergyCluster,Energy Cluster
HardcoreEnderExpansion:enhanced_brewing_stand_block,999,true,HardcoreEnderExpansion,chylex.hee.block.BlockEnhancedBrewingStand,Enhanced Brewing Stand
HardcoreEnderExpansion:ender_goo,1000,true,HardcoreEnderExpansion,chylex.hee.block.BlockEnderGoo,Ender Goo
HardcoreEnderExpansion:temple_end_portal,1001,true,HardcoreEnderExpansion,chylex.hee.block.BlockTempleEndPortal,End Portal
HardcoreEnderExpansion:ravaged_brick_smooth,1002,true,HardcoreEnderExpansion,chylex.hee.block.BlockRavagedBrickSmooth,Smooth Ravaged Brick
HardcoreEnderExpansion:ravaged_brick_stairs,1003,true,HardcoreEnderExpansion,chylex.hee.block.vanilla.BlockBasicStairs,Ravaged Brick Stairs
HardcoreEnderExpansion:accumulation_table,1004,true,HardcoreEnderExpansion,chylex.hee.block.BlockAccumulationTable,Accumulation Table
HardcoreEnderExpansion:laser_beam,1005,true,HardcoreEnderExpansion,chylex.hee.block.BlockLaserBeam,Laser Beam
HardcoreEnderExpansion:instability_orb_ore,1006,true,HardcoreEnderExpansion,chylex.hee.block.BlockInstabilityOrbOre,Instability Orb Ore
Forestry:core,1007,true,Forestry,forestry.core.blocks.BlockCore,Analyzer
Forestry:soil,1008,true,Forestry,forestry.core.blocks.BlockSoil,Humus
Forestry:resources,1009,true,Forestry,forestry.core.blocks.BlockResourceOre,Apatite Ore
Forestry:resourceStorage,1010,true,Forestry,forestry.core.blocks.BlockResourceStorage,Block of Apatite
Forestry:fluid.bioethanol,1011,true,Forestry,forestry.core.fluids.BlockForestryFluid,Ethanol
Forestry:fluid.biomass,1012,true,Forestry,forestry.core.fluids.BlockForestryFluid,Biomass
Forestry:fluid.glass,1013,true,Forestry,forestry.core.fluids.BlockForestryFluid,Liquid Glass
Forestry:fluid.honey,1014,true,Forestry,forestry.core.fluids.BlockForestryFluid,Honey
Forestry:fluid.ice,1015,true,Forestry,forestry.core.fluids.BlockForestryFluid,Crushed Ice
Forestry:fluid.juice,1016,true,Forestry,forestry.core.fluids.BlockForestryFluid,Fruit Juice
Forestry:fluid.seedoil,1017,true,Forestry,forestry.core.fluids.BlockForestryFluid,Seed Oil
Forestry:fluid.short.mead,1018,true,Forestry,forestry.core.fluids.BlockForestryFluid,Short Mead
Forestry:fluid.mead,1019,true,Forestry,forestry.core.fluids.BlockForestryFluid,Mead
Forestry:apiculture,1020,true,Forestry,forestry.apiculture.blocks.BlockApiculture,Apiary
Forestry:apicultureChest,1021,true,Forestry,forestry.core.blocks.BlockBase,Apiarist's Chest
Forestry:beehives,1022,true,Forestry,forestry.apiculture.blocks.BlockBeehives,tile.for.beehives.0.name
Forestry:candle,1023,true,Forestry,forestry.apiculture.blocks.BlockCandle,Unlit Candle
Forestry:stump,1024,true,Forestry,forestry.apiculture.blocks.BlockStump,Candle Stump
Forestry:alveary,1025,true,Forestry,forestry.apiculture.blocks.BlockAlveary,Alveary
Forestry:logs,1026,true,Forestry,forestry.arboriculture.blocks.BlockLog,Larch Wood
Forestry:planks,1027,true,Forestry,forestry.arboriculture.blocks.BlockPlanks,Larch Wood Planks
Forestry:slabs,1028,true,Forestry,forestry.arboriculture.blocks.BlockSlab,Larch Wood Slab
Forestry:slabsDouble,1029,true,Forestry,forestry.arboriculture.blocks.BlockSlab,Larch Wood Slab
Forestry:fences,1030,true,Forestry,forestry.arboriculture.blocks.BlockArbFence,Larch Fence
Forestry:stairs,1031,true,Forestry,forestry.arboriculture.blocks.BlockArbStairs,Larch Stairs
Forestry:logsFireproof,1032,true,Forestry,forestry.arboriculture.blocks.BlockLog,Larch Wood (Fireproof)
Forestry:planksFireproof,1033,true,Forestry,forestry.arboriculture.blocks.BlockPlanks,Larch Wood Planks (Fireproof)
Forestry:slabsFireproof,1034,true,Forestry,forestry.arboriculture.blocks.BlockSlab,Larch Wood Slab (Fireproof)
Forestry:slabsDoubleFireproof,1035,true,Forestry,forestry.arboriculture.blocks.BlockSlab,Larch Wood Slab (Fireproof)
Forestry:fencesFireproof,1036,true,Forestry,forestry.arboriculture.blocks.BlockArbFence,Larch Fence (Fireproof)
Forestry:stairsFireproof,1037,true,Forestry,forestry.arboriculture.blocks.BlockArbStairs,Larch Stairs (Fireproof)
Forestry:saplingGE,1038,true,Forestry,forestry.arboriculture.blocks.BlockSapling,Sapling
Forestry:leaves,1039,true,Forestry,forestry.arboriculture.blocks.BlockForestryLeaves,Leaves
Forestry:pods,1040,true,Forestry,forestry.arboriculture.blocks.BlockFruitPod,Pod
Forestry:arboriculture,1041,true,Forestry,forestry.arboriculture.blocks.BlockArboriculture,Arborist's Chest
Forestry:engine,1042,true,Forestry,forestry.energy.blocks.BlockEngine,Electrical Engine
Forestry:factory,1043,true,Forestry,forestry.factory.blocks.BlockFactoryTESR,Bottler
Forestry:factory2,1044,true,Forestry,forestry.factory.blocks.BlockFactoryPlain,Thermionic Fabricator
Forestry:mushroom,1045,true,Forestry,forestry.farming.blocks.BlockMushroom,Mushroom
Forestry:ffarm,1046,true,Forestry,forestry.farming.blocks.BlockFarm,Farm Block
Forestry:lepidopterology,1047,true,Forestry,forestry.lepidopterology.blocks.BlockLepidopterology,Lepidopterist's Chest
Forestry:mail,1048,true,Forestry,forestry.mail.blocks.BlockMail,Mailbox
BuildCraft|Builders:machineBlock,1049,true,BuildCraft|Builders,buildcraft.builders.BlockQuarryCompat,Quarry
BuildCraft|Builders:fillerBlock,1050,true,BuildCraft|Builders,buildcraft.builders.BlockFiller,Filler
BuildCraft|Builders:frameBlock,1051,true,BuildCraft|Builders,buildcraft.builders.BlockFrame,Frame
BuildCraft|Builders:builderBlock,1052,true,BuildCraft|Builders,buildcraft.builders.BlockBuilder,Builder
BuildCraft|Builders:architectBlock,1053,true,BuildCraft|Builders,buildcraft.builders.BlockArchitect,Architect Table
BuildCraft|Builders:libraryBlock,1054,true,BuildCraft|Builders,buildcraft.builders.BlockBlueprintLibrary,Electronic Library
BuildCraft|Builders:constructionMarkerBlock,1055,true,BuildCraft|Builders,buildcraft.builders.BlockConstructionMarker,Construction Mark
BuildCraft|Factory:miningWellBlock,1056,true,BuildCraft|Factory,buildcraft.factory.BlockMiningWellCompat,Mining Well
BuildCraft|Factory:plainPipeBlock,1057,true,BuildCraft|Factory,buildcraft.factory.BlockPlainPipe,Mining Pipe
BuildCraft|Factory:autoWorkbenchBlock,1058,true,BuildCraft|Factory,buildcraft.factory.BlockAutoWorkbench,Auto Workbench
BuildCraft|Factory:tankBlock,1059,true,BuildCraft|Factory,buildcraft.factory.BlockTank,Tank
BuildCraft|Factory:pumpBlock,1060,true,BuildCraft|Factory,buildcraft.factory.BlockPump,Pump
BuildCraft|Factory:floodGateBlock,1061,true,BuildCraft|Factory,buildcraft.factory.BlockFloodGate,Flood Gate
BuildCraft|Factory:refineryBlock,1062,true,BuildCraft|Factory,buildcraft.factory.BlockRefinery,Refinery
BuildCraft|Factory:blockHopper,1063,true,BuildCraft|Factory,buildcraft.factory.BlockHopper,Chute
Railcraft:fluid.creosote,1064,true,Railcraft,mods.railcraft.common.fluids.BlockRailcraftFluid,Creosote
Railcraft:fluid.steam,1065,true,Railcraft,mods.railcraft.common.fluids.BlockRailcraftFluidFinite,Steam
Railcraft:cube,1066,true,Railcraft,mods.railcraft.common.blocks.aesthetics.cube.BlockCube,Block of Coal Coke
Railcraft:anvil,1067,true,Railcraft,mods.railcraft.common.blocks.anvil.BlockRCAnvil,Steel Anvil
Railcraft:machine.alpha,1068,true,Railcraft,mods.railcraft.common.blocks.machine.BlockMachine,World Anchor
Railcraft:machine.beta,1069,true,Railcraft,mods.railcraft.common.blocks.machine.BlockMachine,Iron Tank Wall
Railcraft:track,1070,true,Railcraft,mods.railcraft.common.blocks.tracks.BlockTrack,tile.railcraft.default.name
Railcraft:track.elevator,1071,true,Railcraft,mods.railcraft.common.blocks.tracks.BlockTrackElevator,Elevator Track
Railcraft:signal,1072,true,Railcraft,mods.railcraft.common.blocks.signals.BlockSignalRailcraft,Signal Interlock Box
Railcraft:stair,1073,true,Railcraft,mods.railcraft.common.blocks.aesthetics.stairs.BlockRailcraftStairs,Sandy Brick Stairs
Railcraft:slab,1074,true,Railcraft,mods.railcraft.common.blocks.aesthetics.slab.BlockRailcraftSlab,Sandy Brick Slab
Railcraft:lantern.stone,1075,true,Railcraft,mods.railcraft.common.blocks.aesthetics.lantern.BlockLantern,Abyssal Stone Lantern
Railcraft:lantern.metal,1076,true,Railcraft,mods.railcraft.common.blocks.aesthetics.lantern.BlockLantern,Iron Lantern
Railcraft:brick.abyssal,1077,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.BlockBrick,Abyssal Brick
Railcraft:brick.bleachedbone,1078,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.BlockBrick,Bleached Bone Brick
Railcraft:brick.bloodstained,1079,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.BlockBrick,Blood Stained Brick
Railcraft:brick.frostbound,1080,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.BlockBrick,Frost Bound Brick
Railcraft:brick.infernal,1081,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.BlockBrick,Infernal Brick
Railcraft:brick.quarried,1082,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.BlockBrick,Quarried Brick
Railcraft:brick.sandy,1083,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.BlockBrick,Sandy Brick
Railcraft:brick.nether,1084,true,Railcraft,mods.railcraft.common.blocks.aesthetics.brick.BlockBrick,tile.railcraft.brick.nether.brick.name
Railcraft:post,1085,true,Railcraft,mods.railcraft.common.blocks.aesthetics.post.BlockPost,Wooden Post
Railcraft:post.metal,1086,true,Railcraft,mods.railcraft.common.blocks.aesthetics.post.BlockPostMetal,Black Metal Post
Railcraft:post.metal.platform,1087,true,Railcraft,mods.railcraft.common.blocks.aesthetics.post.BlockPostMetal,Black Metal Platform
Railcraft:wall.alpha,1088,true,Railcraft,mods.railcraft.common.blocks.aesthetics.wall.BlockRailcraftWall,Infernal Brick Wall
Railcraft:wall.beta,1089,true,Railcraft,mods.railcraft.common.blocks.aesthetics.wall.BlockRailcraftWall,Quartz Wall
Railcraft:glass,1090,true,Railcraft,mods.railcraft.common.blocks.aesthetics.glass.BlockStrengthGlass,Strengthened Glass
Railcraft:detector,1091,true,Railcraft,mods.railcraft.common.blocks.detector.BlockDetector,Detector - Item
Railcraft:machine.gamma,1092,true,Railcraft,mods.railcraft.common.blocks.machine.BlockMachine,Item Loader
Railcraft:machine.epsilon,1093,true,Railcraft,mods.railcraft.common.blocks.machine.BlockMachine,Electric Feeder Unit
Railcraft:machine.zeta,1094,true,Railcraft,mods.railcraft.common.blocks.machine.BlockMachine,Aluminium Tank Wall
Railcraft:machine.eta,1095,true,Railcraft,mods.railcraft.common.blocks.machine.BlockMachine,Iridium Tank Wall
Railcraft:ore,1096,true,Railcraft,mods.railcraft.common.blocks.ore.BlockOre,Sulfur Ore
Railcraft:worldlogic,1097,true,Railcraft,mods.railcraft.common.blocks.ore.BlockWorldLogic,Saltpeter Ore Spawner
Railcraft:firestone.recharge,1098,true,Railcraft,mods.railcraft.common.items.firestone.BlockFirestoneRecharge,Recharging Firestone
Railcraft:frame,1099,true,Railcraft,mods.railcraft.common.blocks.frame.BlockFrame,Wire Support Frame
Railcraft:machine.delta,1100,true,Railcraft,mods.railcraft.common.blocks.machine.BlockMachine,Electric Shunting Wire
EnderIO:blockStirlingGenerator,1101,true,EnderIO,crazypants.enderio.machine.generator.stirling.BlockStirlingGenerator,Stirling Generator
EnderIO:blockCombustionGenerator,1102,true,EnderIO,crazypants.enderio.machine.generator.combustion.BlockCombustionGenerator,Combustion Generator
EnderIO:blockZombieGenerator,1103,true,EnderIO,crazypants.enderio.machine.generator.zombie.BlockZombieGenerator,Zombie Generator
EnderIO:blockFrankenzombieGenerator,1104,true,EnderIO,crazypants.enderio.machine.generator.zombie.BlockZombieGenerator.BlockFrankenZombieGenerator,Frank'N'Zombie Generator
EnderIO:blockEnderGenerator,1105,true,EnderIO,crazypants.enderio.machine.generator.zombie.BlockZombieGenerator.BlockEnderGenerator,Ender Generator
EnderIO:blockSolarPanel,1106,true,EnderIO,crazypants.enderio.machine.solar.BlockSolarPanel,Photovoltaic Cell
EnderIO:blockSagMill,1107,true,EnderIO,crazypants.enderio.machine.crusher.BlockCrusher,SAG Mill
EnderIO:blockAlloySmelter,1108,true,EnderIO,crazypants.enderio.machine.alloy.BlockAlloySmelter,Alloy Smelter
EnderIO:blockCapBank,1109,true,EnderIO,crazypants.enderio.machine.capbank.BlockCapBank,Chaotic Capacitor Bank
EnderIO:blockPainter,1110,true,EnderIO,crazypants.enderio.machine.painter.BlockPainter,Painting Machine
EnderIO:blockPaintedFence,1111,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedFence,Painted Fence
EnderIO:blockPaintedFenceGate,1112,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedFenceGate,Painted Gate
EnderIO:blockPaintedWall,1113,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedWall,Painted Wall
EnderIO:blockPaintedStair,1114,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedStair,Painted Stairs
EnderIO:blockPaintedSlab,1115,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedSlab,Painted Slab
EnderIO:blockPaintedDoubleSlab,1116,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedSlab,Painted Slab
EnderIO:blockCrafter,1117,true,EnderIO,crazypants.enderio.machine.crafter.BlockCrafter,Crafter
EnderIO:blockPaintedGlowstone,1118,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedGlowstone,Painted Glowstone
EnderIO:blockPaintedCarpet,1119,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedCarpet,Painted Carpet
