Name,ID,Has Block,Mod,Class,Display Name
dreamcraft:tile.Quantinum,1206,true,dreamcraft,net.minecraft.item.ItemBlock,Block of Quantium
dreamcraft:tile.CompressedCharcoal,1207,true,dreamcraft,net.minecraft.item.ItemBlock,Block of Compressed Charcoal
dreamcraft:tile.DoubleCompressedCoalCoke,1208,true,dreamcraft,net.minecraft.item.ItemBlock,Block of Double Compressed Coal Coke
dreamcraft:tile.QuadrupleCompressedCharcoal,1209,true,dreamcraft,net.minecraft.item.ItemBlock,Block of Quadruple Compressed Charcoal
dreamcraft:tile.DiamondFrameBox,1210,true,dreamcraft,net.minecraft.item.ItemBlock,Diamond Frame Box
dreamcraft:tile.Charcoal,1211,true,dreamcraft,net.minecraft.item.ItemBlock,Block of Charcoal
dreamcraft:dreamcraft_SodiumPotassium,1212,true,dreamcraft,net.minecraft.item.ItemBlock,Sodium Potassium
dreamcraft:dreamcraft_NitricAcid,1213,true,dreamcraft,net.minecraft.item.ItemBlock,Nitric Acid
dreamcraft:dreamcraft_Ammonia,1214,true,dreamcraft,net.minecraft.item.ItemBlock,Ammonia
dreamcraft:dreamcraft_CompressedOxygen,1215,true,dreamcraft,net.minecraft.item.ItemBlock,Compressed Oxygen Gas
dreamcraft:dreamcraft_EnrichedBacterialSludge,1216,true,dreamcraft,net.minecraft.item.ItemBlock,Radioactive Bacterial Sludge
dreamcraft:dreamcraft_FermentedBacterialSludge,1217,true,dreamcraft,net.minecraft.item.ItemBlock,Fermented Bacterial Sludge
dreamcraft:dreamcraft_Concrete,1218,true,dreamcraft,net.minecraft.item.ItemBlock,Concrete
dreamcraft:dreamcraft_CompressedNitrogen,1219,true,dreamcraft,net.minecraft.item.ItemBlock,Compressed Nitrogen Gas
dreamcraft:dreamcraft_Pollution,1220,true,dreamcraft,net.minecraft.item.ItemBlock,Pollution
dreamcraft:ZincGravelOre,1221,true,dreamcraft,com.dreammaster.tinkersConstruct.worldgen.ZincGravelOreItem,Zinc Gravel Ore
IronChest:BlockIronChest,1222,true,IronChest,cpw.mods.ironchest.ItemIronChest,Iron Chest
GalacticraftAmunRa:tile.basaltMultiOre,1223,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,Gold Ore
GalacticraftAmunRa:tile.obsidianMultiOre,1224,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,Diamond Ore
GalacticraftAmunRa:tile.hardClayMultiOre,1225,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,Coal Ore
GalacticraftAmunRa:tile.oldConcreteOre,1226,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,Steel-bearing Urbolite
GalacticraftAmunRa:tile.asteroidMultiOre1,1227,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,Ruby Ore
GalacticraftAmunRa:tile.bossSpawner,1228,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,tile.bossSpawner.name
GalacticraftAmunRa:tile.baseBlockRock,1229,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,Basalt Cobblestone
GalacticraftAmunRa:tile.baseBlockCrystal,1230,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,Glowing Coral
GalacticraftAmunRa:tile.baseBlockGround,1231,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,Dirt
GalacticraftAmunRa:tile.baseGrass,1232,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,Redgrass
GalacticraftAmunRa:tile.baseFalling,1233,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,Obsidian Sand
GalacticraftAmunRa:tile.basePlant,1234,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,Tall Redgrass
GalacticraftAmunRa:tile.log1,1235,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,Virilig Log
GalacticraftAmunRa:tile.wood1,1236,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,Lumipod Bark
GalacticraftAmunRa:tile.null,1237,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,Virilig Leaf
GalacticraftAmunRa:tile.saplings,1238,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,Virilig Sapling
GalacticraftAmunRa:tile.machines1,1239,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,Radioisotope Generator
GalacticraftAmunRa:tile.machines2,1240,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemJet,Rocket Engine Jet
GalacticraftAmunRa:tile.machines3,1241,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,Block Scale
GalacticraftAmunRa:tile.machines4,1242,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,Shuttle Dock
GalacticraftAmunRa:tile.blockFake,1243,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,tile.fakeBlockSealable.name
GalacticraftAmunRa:tile.aluChest,1244,true,GalacticraftAmunRa,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc,Aluminum Chest
GalacticraftAmunRa:tile.steelChest,1245,true,GalacticraftAmunRa,micdoodle8.mods.galacticraft.core.items.ItemBlockDesc,Steel Chest
GalacticraftAmunRa:tile.msBoosters1,1246,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemBlockMulti,Rocket Engine Base
GalacticraftAmunRa:tile.obsidianbrick.stairs,1247,true,GalacticraftAmunRa,net.minecraft.item.ItemBlock,Obsidian Brick Stairs
GalacticraftAmunRa:tile.smoothbasalt.stairs,1248,true,GalacticraftAmunRa,net.minecraft.item.ItemBlock,Smooth Basalt Stairs
GalacticraftAmunRa:tile.basaltbrick.stairs,1249,true,GalacticraftAmunRa,net.minecraft.item.ItemBlock,Basalt Brick Stairs
GalacticraftAmunRa:tile.basalt.stairs,1250,true,GalacticraftAmunRa,net.minecraft.item.ItemBlock,Basalt Stairs
GalacticraftAmunRa:tile.alucrate.stairs,1251,true,GalacticraftAmunRa,net.minecraft.item.ItemBlock,Aluminum Stairs
GalacticraftAmunRa:tile.methanePlanks.stairs,1252,true,GalacticraftAmunRa,net.minecraft.item.ItemBlock,Virilig Stairs
GalacticraftAmunRa:tile.podPlanks.stairs,1253,true,GalacticraftAmunRa,net.minecraft.item.ItemBlock,Lumipod Stairs
GalacticraftAmunRa:tile.rockDoubleslab,1254,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemSlabMulti,Basalt Slab
GalacticraftAmunRa:tile.rockSlab,1255,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemSlabMulti,Basalt Slab
GalacticraftAmunRa:tile.woodDoubleslab,1256,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemSlabMulti,Lumipod Slab
GalacticraftAmunRa:tile.woodSlab,1257,true,GalacticraftAmunRa,de.katzenpapst.amunra.item.ItemSlabMulti,Lumipod Slab
ArchitectureCraft:sawbench,1258,true,ArchitectureCraft,gcewing.architecture.common.item.ArchitectureItemBlock,Architect's Sawbench
ArchitectureCraft:shape,1259,true,ArchitectureCraft,gcewing.architecture.common.shape.ShapeItem,Architectural Block
ArchitectureCraft:shapeSE,1260,true,ArchitectureCraft,gcewing.architecture.common.shape.ShapeItem,Architectural Block(Glow)
Automagy:blockRedcrystal,1261,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal,Redcrystal
Automagy:blockRedcrystalAmp,1262,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal,Amplified Redcrystal
Automagy:blockRedcrystalDim,1263,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal,Dim Redcrystal
Automagy:blockRedcrystalDense,1264,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal,Dense Redcrystal
Automagy:blockRedcrystalRes,1265,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal,Resonating Redcrystal
Automagy:blockRedcrystalMerc,1266,true,Automagy,tuhljin.automagy.blocks.ItemBlockRedcrystal,Mercurial Redcrystal
Automagy:blockTorchInversion,1267,true,Automagy,net.minecraft.item.ItemBlock,Redstone Inversion Torch
Automagy:blockTorchInversion_off,1268,true,Automagy,net.minecraft.item.ItemBlock,Redstone Inversion Torch
Automagy:blockRemoteComparator,1269,true,Automagy,net.minecraft.item.ItemBlock,Remote Comparator
Automagy:blockVisReader,1270,true,Automagy,net.minecraft.item.ItemBlock,Vis Reader
Automagy:blockTally,1271,true,Automagy,net.minecraft.item.ItemBlock,Tally Box
Automagy:blockHourglass,1272,true,Automagy,net.minecraft.item.ItemBlock,Hourglass
Automagy:blockHourglassMagic,1273,true,Automagy,net.minecraft.item.ItemBlock,Magic Hourglass
Automagy:blockGreedyChest,1274,true,Automagy,net.minecraft.item.ItemBlock,Greedy Chest
Automagy:blockEagerChest,1275,true,Automagy,net.minecraft.item.ItemBlock,Eager Chest
Automagy:blockTenaciousChest,1276,true,Automagy,net.minecraft.item.ItemBlock,Tenacious Chest
Automagy:blockHungryMaw,1277,true,Automagy,net.minecraft.item.ItemBlock,Hungry Maw
Automagy:blockFinicalMaw,1278,true,Automagy,net.minecraft.item.ItemBlock,Finical Maw
Automagy:blockGolemInhibitor,1279,true,Automagy,net.minecraft.item.ItemBlock,Golemic Inhibitor
Automagy:blockEntitySignal,1280,true,Automagy,tuhljin.automagy.blocks.ItemBlockEntitySignal,Signum Entia
Automagy:blockEssentiaLocus,1281,true,Automagy,tuhljin.automagy.blocks.ItemBlockRarityRare,Essentia Locus
Automagy:blockEssentiaLocusAggregator,1282,true,Automagy,net.minecraft.item.ItemBlock,Essentia Aggregator
Automagy:blockInventarium,1283,true,Automagy,tuhljin.automagy.blocks.ItemBlockRarityRare,Inventarium Core
Automagy:blockUnseenScribe,1284,true,Automagy,net.minecraft.item.ItemBlock,Unseen Scribe
Automagy:blockScribePointer,1285,true,Automagy,net.minecraft.item.ItemBlock,Scrivener's Oculus
Automagy:blockGolemTaskmaster,1286,true,Automagy,net.minecraft.item.ItemBlock,Golemic Taskmaster
Automagy:blockReqTome,1287,true,Automagy,net.minecraft.item.ItemBlock,Requisition Tome
Automagy:blockBookshelfEnchanted,1288,true,Automagy,tuhljin.automagy.blocks.ModSubtypedItemBlock,Enchanting Bookshelf
Automagy:blockTranslucent,1289,true,Automagy,tuhljin.automagy.blocks.ModSubtypedItemBlock,Glowing Amber
Automagy:blockMetalGlow,1290,true,Automagy,tuhljin.automagy.blocks.ModSubtypedItemBlock,Memory Block
Automagy:blockNethermind,1291,true,Automagy,tuhljin.automagy.blocks.ItemBlockRarityRare,Nethermind
Automagy:blockRunedObsidian,1292,true,Automagy,net.minecraft.item.ItemBlock,Runed Obsidian
Automagy:blockNetherRune,1293,true,Automagy,tuhljin.automagy.blocks.ItemBlockNetherRune,Runed Obsidian (Rock)
Automagy:blockNetherRuneMob,1294,true,Automagy,tuhljin.automagy.blocks.ItemBlockNetherRune,Runed Obsidian (Zombie)
Automagy:blockMobLure,1295,true,Automagy,net.minecraft.item.ItemBlock,Siren's Lure
Automagy:blockDimensionLure,1296,true,Automagy,tuhljin.automagy.blocks.ItemBlockRarityRare,Dimensional Lure
Automagy:blockGolemWorkbench,1297,true,Automagy,net.minecraft.item.ItemBlock,Golem's Workbench
Automagy:blockThirstyTank,1298,true,Automagy,tuhljin.automagy.blocks.ItemBlockThirstyTank,Thirsty Tank
Automagy:blockBoiler,1299,true,Automagy,net.minecraft.item.ItemBlock,Alchemical Boiler
Automagy:blockCreativeJar,1300,true,Automagy,tuhljin.automagy.blocks.ItemBlockJarCreative,tile.blockCreativeJar.0.name
Automagy:blockAmnesiac,1301,true,Automagy,net.minecraft.item.ItemBlock,Amnesiac's Stone
Automagy:blockXPStone,1302,true,Automagy,net.minecraft.item.ItemBlock,Soul Stone
Automagy:blockXPJar,1303,true,Automagy,tuhljin.automagy.blocks.ItemBlockJarXP,Jar of Enchanter's Concentrate
Automagy:blockThaumostaticPylon,1304,true,Automagy,tuhljin.automagy.blocks.ItemBlockThaumostaticPylon,Thaumostatic Pylon
Automagy:blockMirrorAlt,1305,true,Automagy,tuhljin.automagy.blocks.ItemBlockMirrorAlt,Melding Mirror
Automagy:blockMirrorMultiDest,1306,true,Automagy,tuhljin.automagy.blocks.ItemBlockMirrorMultiDest,Dispersing Mirror
Automagy:blockFluidMilk,1307,true,Automagy,net.minecraft.item.ItemBlock,Milk
Automagy:blockFluidMushroom,1308,true,Automagy,net.minecraft.item.ItemBlock,Mushroom Soup
Automagy:blockFluidVishroom,1309,true,Automagy,net.minecraft.item.ItemBlock,Vishroom Soup
Automagy:blockPhenomenon,1310,true,Automagy,net.minecraft.item.ItemBlock,Phenomenon
Automagy:blockThaumostaticSpire,1311,true,Automagy,tuhljin.automagy.blocks.ItemBlockRarityRare,Thaumostatic Spire
Automagy:blockTallyLensWorld,1312,true,Automagy,net.minecraft.item.ItemBlock,Tally Box (Lens: Unbound)
Automagy:blockTallyLensDrops,1313,true,Automagy,net.minecraft.item.ItemBlock,Tally Box (Lens: Yield)
AWWayofTime:Altar,1314,true,AWWayofTime,net.minecraft.item.ItemBlock,Altar of GregoriusT's Blood
AWWayofTime:AlchemicalWizardrybloodRune,1315,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemBloodRuneBlock,Blood Rune
AWWayofTime:speedRune,1316,true,AWWayofTime,net.minecraft.item.ItemBlock,Speed Rune
AWWayofTime:efficiencyRune,1317,true,AWWayofTime,net.minecraft.item.ItemBlock,Efficiency Rune
AWWayofTime:runeOfSacrifice,1318,true,AWWayofTime,net.minecraft.item.ItemBlock,Rune of Sacrifice
AWWayofTime:runeOfSelfSacrifice,1319,true,AWWayofTime,net.minecraft.item.ItemBlock,Rune of Self-Sacrifice
AWWayofTime:blockCrucible,1320,true,AWWayofTime,net.minecraft.item.ItemBlock,Incense Crucible
AWWayofTime:largeBloodStoneBrick,1321,true,AWWayofTime,net.minecraft.item.ItemBlock,Large Bloodstone Brick
AWWayofTime:bloodStoneBrick,1322,true,AWWayofTime,net.minecraft.item.ItemBlock,Bloodstone Brick
AWWayofTime:blockCrystal,1323,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemCrystalBlock,Crystal Cluster
AWWayofTime:imperfectRitualStone,1324,true,AWWayofTime,net.minecraft.item.ItemBlock,Imperfect Ritual Stone
AWWayofTime:ritualStone,1325,true,AWWayofTime,net.minecraft.item.ItemBlock,Ritual Stone
AWWayofTime:masterStone,1326,true,AWWayofTime,net.minecraft.item.ItemBlock,Master Ritual Stone
AWWayofTime:blockPedestal,1327,true,AWWayofTime,net.minecraft.item.ItemBlock,Arcane Pedestal
AWWayofTime:blockPlinth,1328,true,AWWayofTime,net.minecraft.item.ItemBlock,Arcane Plinth
AWWayofTime:blockStabilityGlyph,1329,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemStabilityGlyphBlock,Glyph of Rigid Stability
AWWayofTime:blockEnchantmentGlyph,1330,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemEnchantmentGlyphBlock,Glyph of the Adept Enchanter
AWWayofTime:blockWritingTable,1331,true,AWWayofTime,net.minecraft.item.ItemBlock,Alchemic Chemistry Set
AWWayofTime:blockAlchemicCalcinator,1332,true,AWWayofTime,net.minecraft.item.ItemBlock,Alchemic Calcinator
AWWayofTime:blockReagentConduit,1333,true,AWWayofTime,net.minecraft.item.ItemBlock,Alchemy Relay
AWWayofTime:blockCrystalBelljar,1334,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemBlockCrystalBelljar,Crystal Belljar
AWWayofTime:emptySocket,1335,true,AWWayofTime,net.minecraft.item.ItemBlock,Empty Socket
AWWayofTime:bloodSocket,1336,true,AWWayofTime,net.minecraft.item.ItemBlock,Filled Socket
AWWayofTime:armourForge,1337,true,AWWayofTime,net.minecraft.item.ItemBlock,Soul Armor Forge
AWWayofTime:blockHomHeart,1338,true,AWWayofTime,net.minecraft.item.ItemBlock,Spell Table
AWWayofTime:blockConduit,1339,true,AWWayofTime,net.minecraft.item.ItemBlock,Spell Conduit
AWWayofTime:AlchemicalWizardrytile.blockSpellParadigm,1340,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemSpellParadigmBlock,Particle Generator
AWWayofTime:AlchemicalWizardrytile.blockSpellEnhancement,1341,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemSpellEnhancementBlock,Unstable Spell Empowerer
AWWayofTime:AlchemicalWizardrytile.blockSpellModifier,1342,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemSpellModifierBlock,Default Spell Modifier
AWWayofTime:AlchemicalWizardrytile.blockSpellEffect,1343,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemSpellEffectBlock,Crucible of Fire
AWWayofTime:blockTeleposer,1344,true,AWWayofTime,net.minecraft.item.ItemBlock,Teleposer
AWWayofTime:spectralBlock,1345,true,AWWayofTime,net.minecraft.item.ItemBlock,Spectral Block
AWWayofTime:bloodLight,1346,true,AWWayofTime,net.minecraft.item.ItemBlock,Blood Light
AWWayofTime:spectralContainer,1347,true,AWWayofTime,net.minecraft.item.ItemBlock,Spectral Container
AWWayofTime:lifeEssence,1348,true,AWWayofTime,net.minecraft.item.ItemBlock,Life Essence
AWWayofTime:demonPortalMain,1349,true,AWWayofTime,net.minecraft.item.ItemBlock,Demon Portal
AWWayofTime:blockDemonChest,1350,true,AWWayofTime,net.minecraft.item.ItemBlock,Demon's Chest
AWWayofTime:blockSchemSaver,1351,true,AWWayofTime,net.minecraft.item.ItemBlock,Schematic Saver
AWWayofTime:blockMimic,1352,true,AWWayofTime,net.minecraft.item.ItemBlock,Mimic Block
Botania:flower,1353,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,Mystical White Flower
Botania:altar,1354,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,Petal Apothecary
Botania:livingrock,1355,true,Botania,vazkii.botania.common.item.block.ItemCubeWithMetadataAndName,Livingrock
Botania:livingwood,1356,true,Botania,vazkii.botania.common.item.block.ItemCubeWithMetadataAndName,Livingwood
Botania:specialFlower,1357,true,Botania,vazkii.botania.common.item.block.ItemBlockSpecialFlower,Botania Flower
Botania:spreader,1358,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,Mana Spreader
Botania:pool,1359,true,Botania,vazkii.botania.common.item.block.ItemBlockPool,Mana Pool
Botania:runeAltar,1360,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,Runic Altar
Botania:unstableBlock,1361,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,White Unstable Cube
Botania:pylon,1362,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,Mana Pylon
Botania:pistonRelay,1363,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,Force Relay
Botania:distributor,1364,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,Mana Distributor
Botania:manaBeacon,1365,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,White Unstable Beacon
Botania:manaVoid,1366,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,Mana Void
Botania:manaDetector,1367,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,Mana Detector
Botania:enchanter,1368,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,Mana Enchanter
Botania:turntable,1369,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,Spreader Turntable
Botania:tinyPlanetBlock,1370,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,Tiny Planet
Botania:alchemyCatalyst,1371,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,Alchemy Catalyst
Botania:openCrate,1372,true,Botania,vazkii.botania.common.item.block.ItemCubeWithMetadataAndName,Open Crate
Botania:forestEye,1373,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,Eye of the Ancients
Botania:storage,1374,true,Botania,vazkii.botania.common.item.block.ItemBlockStorage,Block of Manasteel
Botania:forestDrum,1375,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,Drum of the Wild
Botania:shinyFlower,1376,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,Glimmering White Flower
Botania:platform,1377,true,Botania,vazkii.botania.common.item.block.ItemCubeWithMetadataAndName,Abstruse Platform
Botania:alfheimPortal,1378,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,Elven Gateway Core
Botania:dreamwood,1379,true,Botania,vazkii.botania.common.item.block.ItemBlockDreamwood,Dreamwood
Botania:conjurationCatalyst,1380,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,Conjuration Catalyst
Botania:bifrost,1381,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,Temporary Bifrost Block
Botania:solidVine,1382,true,Botania,vazkii.botania.common.item.block.ItemBlockMod,tile.botania:solidVine.name
Botania:buriedPetals,1383,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,Buried White Petal
Botania:prismarine,1384,true,Botania,vazkii.botania.common.item.block.ItemCubeWithMetadataAndName,Prismarine
Botania:seaLamp,1385,true,Botania,vazkii.botania.common.item.block.ItemCubeMod,Sea Lantern
Botania:miniIsland,1386,true,Botania,vazkii.botania.common.item.block.ItemBlockWithMetadataAndName,Floating White Flower
Botania:tinyPotato,1387,true,Botania,vazkii.botania.common.item.block.ItemBlockTinyPotato,Tiny Potato
